# 601 point Fourier filter, Sine and Cosine
# =========================================
#
# Designed and tested for controlled-source electromagnetic data.
#
#
# > Key, K., 2009;
# > 1D inversion of multicomponent, multifrequency marine CSEM data:
# > Methodology and synthetic studies for resolving thin resistive layers;
# > Geophysics, 74(2), F9-F20;
# > DOI: 10.1190/1.3058434
#
#
# Copyright 2009 Kerry Key
#
# This work is licensed under a CC BY 4.0 license.
# <http://creativecommons.org/licenses/by/4.0/>.
#
# This file is part of libdlf.
#
#
# base                    sin                     cos
2.657125026057655e+03   2.366333286889083e-02   6.503513738625369e-04
2.921931064081479e+03  -2.226892662563566e-02  -5.912587839952813e-04
3.213127368685231e+03   2.095669851005093e-02   5.374288656004424e-04
3.533343963622751e+03  -1.972180264944338e-02  -4.884237630780368e-04
3.885472977804124e+03   1.855967952000187e-02   4.438356860452133e-04
4.272694766395488e+03  -1.746603882090155e-02  -4.032810043390997e-04
4.698506635117757e+03   1.643684349199548e-02   3.663989461792944e-04
5.166754427175994e+03  -1.546829477807993e-02  -3.328543851032324e-04
5.681667258106072e+03   1.455681821726215e-02   3.023426261704347e-04
6.247895712256392e+03  -1.369905043585772e-02  -2.745931892233651e-04
6.870553845887155e+03   1.289182666256661e-02   2.493695597793403e-04
7.555265376250504e+03  -1.213216891026715e-02  -2.264636820007668e-04
8.308214473821519e+03   1.141727480509518e-02   2.056871084893267e-04
9.136201616424696e+03  -1.074450706385705e-02  -1.868627139954570e-04
1.004670500971882e+04   1.011138362578673e-02   1.698200748261868e-04
1.104794812877709e+04  -9.515568434992541e-03  -1.543950057071412e-04
1.214897399078357e+04   8.954862851811404e-03   1.404316008452683e-04
1.335972682966187e+04  -8.427197646151262e-03  -1.277847843600985e-04
1.469114191030346e+04   7.930625498870823e-03   1.163222988707842e-04
1.615524429357940e+04  -7.463313926166862e-03  -1.059257934501936e-04
1.776525744416004e+04   7.023538562190149e-03   9.649068017221013e-05
1.953572266206552e+04  -6.609676775790488e-03  -8.792441846654285e-05
2.148263041662801e+04   6.220201627706233e-03   8.014346129696588e-05
2.362356476904637e+04  -5.853676177845857e-03  -7.307009034780369e-05
2.597786218792689e+04   5.508748140447998e-03   6.663106717837242e-05
2.856678619219933e+04  -5.184144875714356e-03  -6.075938522170574e-05
3.141371939874610e+04   4.878668701343701e-03   5.539822193643006e-05
3.454437470927775e+04  -4.591192499582146e-03  -5.050427628106261e-05
3.798702754385149e+04   4.320655587950222e-03   4.604804125018462e-05
4.177277121851550e+04  -4.066059823272036e-03  -4.201061458602852e-05
4.593579777359733e+04   3.826465918940025e-03   3.837817486518200e-05
5.051370678901826e+04  -3.600989965823915e-03  -3.513559082809176e-05
5.554784497578751e+04   3.388800151556466e-03   3.226079373650442e-05
6.108367961079667e+04  -3.189113672657683e-03  -2.972163988296620e-05
6.717120918769839e+04   3.001193833090605e-03   2.747604349368696e-05
7.386541499278042e+04  -2.824347321567115e-03  -2.547449697103353e-05
8.122675768437530e+04   2.657921657084559e-03   2.366358407874955e-05
8.932172336080558e+04  -2.501302789453364e-03  -2.199022414951037e-05
9.822342404883401e+04   2.353912841312510e-03   2.040722849984953e-05
1.080122580361064e+05  -2.215207980404112e-03  -1.887986526429048e-05
1.187766360115701e+05   2.084676414290291e-03   1.739150593500115e-05
1.306137795722129e+05  -1.961836502588783e-03  -1.594570919821283e-05
1.436305993080729e+05   1.846234982535470e-03   1.456293955353814e-05
1.579446603961915e+05  -1.737445301697302e-03  -1.327237711981726e-05
1.736852444245569e+05   1.635066049040852e-03   1.210191094758502e-05
1.909945170362057e+05  -1.538719475623248e-03  -1.107055329123273e-05
2.100288119393971e+05   1.448050099380886e-03   1.018599494527819e-05
2.309600428807727e+05  -1.362723391425536e-03  -9.446732728569548e-06
2.539772563341463e+05   1.282424540880183e-03   8.845647076873882e-06
2.792883389284763e+05  -1.206857292918672e-03  -8.372216686790610e-06
3.071218950361589e+05   1.135742853839018e-03   8.013159282610823e-06
3.377293114796219e+05  -1.068818858721894e-03  -7.753133645178163e-06
3.713870280042076e+05   1.005838399422039e-03   7.576432722043398e-06
4.083990340237931e+05  -9.465691112214001e-04  -7.468830093872313e-06
4.490996141892110e+05   8.907923154941191e-04   7.418107311469552e-06
4.938563675768817e+05  -8.383022145823728e-04  -7.412767416737676e-06
5.430735277663299e+05   7.889051346894440e-04   7.440011386509294e-06
5.971956137928166e+05  -7.424188130127174e-04  -7.484635044283664e-06
6.567114449497383e+05   6.986717262292931e-04   7.529425497140131e-06
7.221585557016386e+05  -6.575024581926733e-04  -7.556246853467662e-06
7.941280505823843e+05   6.187591047945998e-04   7.546978888488720e-06
8.732699429269477e+05  -5.822987136686772e-04  -7.484443403466015e-06
9.602990256550852e+05   5.479867564542296e-04   7.353829840238931e-06
1.056001327130584e+06  -5.156966318555281e-04  -7.144458110830936e-06
1.161241210404062e+06   4.853091982012345e-04   6.851061543130811e-06
1.276969179958181e+06  -4.567123341714300e-04  -6.474223369227419e-06
1.404230466464131e+06   4.298005259816778e-04   6.020640004049169e-06
1.544174467085141e+06  -4.044744790551956e-04  -5.503796462783514e-06
1.698065126589807e+06   3.806407522738502e-04   4.944233105379788e-06
1.867292353035306e+06  -3.582114132276843e-04  -4.367961630338038e-06
2.053384571124533e+06   3.371037133127995e-04   3.802847933285844e-06
2.258022526616409e+06  -3.172397817468176e-04  -3.274212863452358e-06
2.483054466467948e+06   2.985463374264674e-04   2.801082379781716e-06
2.730512831811902e+06  -2.809544173688782e-04  -2.394304111474628e-06
3.002632614537411e+06   2.643991206956540e-04   2.057660622354264e-06
3.301871543266503e+06  -2.488193676787240e-04  -1.792014674462885e-06
3.630932281041903e+06   2.341576737349979e-04   1.600309790767040e-06
3.992786835210945e+06  -2.203599380154558e-04  -1.490004264896332e-06
4.390703399970646e+06   2.073752455409625e-04   1.470861438204534e-06
4.828275874010011e+06  -1.951556812983906e-04  -1.549024862704097e-06
5.309456319846827e+06   1.836561548054073e-04   1.720674705865420e-06
5.838590658024817e+06  -1.728342342488136e-04  -1.968714833812948e-06
6.420457918553535e+06   1.626499898310491e-04   2.263913719747939e-06
7.060313404101893e+06  -1.530658460737416e-04  -2.569436519621943e-06
7.763936154786171e+06   1.440464426955128e-04   2.846821174913007e-06
8.537681143244324e+06  -1.355585036161965e-04  -3.062142363423440e-06
9.388536671411762e+06   1.275707136819895e-04   3.191506657749859e-06
1.032418748739408e+07  -1.200536027285213e-04  -3.224581334134399e-06
1.135308419249504e+07   1.129794365815728e-04   3.165000349530554e-06
1.248451956526934e+07  -1.063221146108472e-04  -3.027744051806499e-06
1.372871249194350e+07   1.000570734949858e-04   2.834694189383818e-06
1.509690026124605e+07  -9.416119686244207e-05  -2.609749350494529e-06
1.660144005723478e+07   8.861273043083695e-05   2.374653030786580e-06
1.825592056678340e+07  -8.339120221067994e-05  -2.146279135865408e-06
2.007528470974215e+07   7.847734730539125e-05   1.935330475083363e-06
2.207596460024559e+07  -7.385303688505763e-05  -1.745828142696292e-06
2.427602995811041e+07   6.950121105100616e-05   1.575236936968939e-06
2.669535131074274e+07  -6.540581546107905e-05  -1.416013922329550e-06
2.935577945956044e+07   6.155174165890432e-05   1.259318409502511e-06
3.228134283183457e+07  -5.792477102610575e-05  -1.100113244233588e-06
3.549846450038852e+07   5.451152221654109e-05   9.410699739097717e-07
3.903620083123180e+07  -5.129940188145374e-05  -7.924596036830598e-07
4.292650391454494e+07   4.827655843562163e-05   6.674986354507494e-07
4.720451014923478e+07  -4.543183855105308e-05  -5.759439576425730e-07
5.190885758749597e+07   4.275474607475218e-05   5.201376470539767e-07
5.708203490556967e+07  -4.023540320295300e-05  -4.958521149219669e-07
6.277076515252714e+07   3.786451389972717e-05   4.968861570696705e-07
6.902642774301739e+07  -3.563332957269838e-05  -5.201376546764945e-07
7.590552250533110e+07   3.353361691763475e-05   5.680874517337957e-07
8.347017997596124e+07  -3.155762774924427e-05  -6.476758417845987e-07
9.178872254953519e+07   2.969807062617112e-05   7.666958406725774e-07
1.009362815523093e+08  -2.794808410995567e-05  -9.294975387600607e-07
1.109954758124983e+08   2.630121151787229e-05   1.133228200791028e-06
1.220571578561492e+08  -2.475137704630406e-05  -1.365563006504285e-06
1.342212344680389e+08   2.329286318387569e-05   1.605190106576952e-06
1.475975690287357e+08  -2.192028939321493e-05  -1.825695639038146e-06
1.623069737775358e+08   2.062859207259327e-05   2.001436016286443e-06
1.784823009631873e+08  -1.941300578777201e-05  -2.112566732698138e-06
1.962696427374508e+08   1.826904570832050e-05   2.147590628351366e-06
2.158296506286749e+08  -1.719249113666637e-05  -2.104276900366494e-06
2.373389865125952e+08   1.617937001166837e-05   1.990524948310489e-06
2.609919181852297e+08  -1.522594429630232e-05  -1.825121292689841e-06
2.870020739487360e+08   1.432869619293261e-05   1.636841282531044e-06
3.156043720572838e+08  -1.348431514822722e-05  -1.460884274849098e-06
3.470571424493049e+08   1.268968561560221e-05   1.333233799913604e-06
3.816444599291403e+08  -1.194187554794177e-05  -1.284271861776232e-06
4.196787098708979e+08   1.123812559543480e-05   1.332582358180179e-06
4.615034096174309e+08  -1.057583897135925e-05  -1.479588446575088e-06
5.074963110566983e+08   9.952571928920077e-06   1.706376667684837e-06
5.580728123973287e+08  -9.366024786065420e-06  -1.974966486688615e-06
6.136897099578503e+08   8.814033449847659e-06   2.235381164425016e-06
6.748493238549215e+08  -8.294561412310765e-06  -2.436739518420842e-06
7.421040348529267e+08   7.805692202122783e-06   2.537929500304453e-06
8.160612733508301e+08  -7.345622279264520e-06  -2.514003617946490e-06
8.973890055657258e+08   6.912654355788464e-06   2.357475540929001e-06
9.868217664631569e+08  -6.505191118069142e-06  -2.076220907296449e-06
1.085167293922392e+09   6.121729323201997e-06   1.690183203579621e-06
1.193313824054988e+09  -5.760854248417804e-06  -1.228236424305994e-06
1.312238113566463e+09   5.421234478300124e-06   7.254768690815435e-07
1.443014261617332e+09  -5.101617009901882e-06  -2.204472290016658e-07
1.586823410860753e+09   4.800822646167135e-06  -2.484718379400915e-07
1.744964415274437e+09  -4.517741648025717e-06   6.478081445435230e-07
1.918865571136475e+09   4.251329628341728e-06  -9.540075584969148e-07
2.110097517096829e+09  -4.000603683148808e-06   1.156863204197333e-06
2.320387419855137e+09   3.764638756304900e-06  -1.259958368650068e-06
2.551634573566909e+09  -3.542564226345866e-06   1.278195568002736e-06
2.805927553868766e+09   3.333560698953710e-06  -1.233378700121944e-06
3.085563081454121e+09  -3.136856988686476e-06   1.148676787526175e-06
3.393066765571205e+09   2.951727276827061e-06  -1.042802119635343e-06
3.731215914794456e+09  -2.777488435826684e-06   9.254711911091067e-07
4.103064621091177e+09   2.613497513360022e-06  -7.960649679105933e-07
4.511971343737535e+09  -2.459149368278866e-06   6.462125216032012e-07
4.961629242216197e+09   2.313874447883890e-06  -4.649724778713449e-07
5.456099532055670e+09  -2.177136694710908e-06   2.441092104183003e-07
5.999848164874397e+09   2.048431572667469e-06   1.868493985474541e-08
6.597786163916223e+09  -1.927284204758473e-06  -3.194628733775932e-07
7.255313979378973e+09   1.813247616245777e-06   6.498918786796644e-07
7.978370264144282e+09  -1.705901079034481e-06  -9.996705476756540e-07
8.773485510441036e+09   1.604848553527228e-06   1.358252357379558e-06
9.647841031877066e+09  -1.509717223666689e-06  -1.715918878739438e-06
1.060933382355256e+10   1.420156119370289e-06   2.064923358321897e-06
1.166664788605844e+10  -1.335834820016856e-06  -2.400858984963648e-06
1.282933265754237e+10   1.256442234951006e-06   2.723395365281677e-06
1.410788926222501e+10  -1.181685456128025e-06  -3.035196331032546e-06
1.551386535434417e+10   1.111288676892987e-06   3.338643928525930e-06
1.705995941413861e+10  -1.044992172405241e-06  -3.631533371486772e-06
1.876013543784949e+10   9.825513393481762e-07   3.904130993548243e-06
2.062974905759618e+10  -9.237357933971897e-07  -4.139831345008151e-06
2.268568623021499e+10   8.683285212104373e-07   4.319796485239589e-06
2.494651574766827e+10  -8.161250831545758e-07  -4.429412335736343e-06
2.743265694646616e+10   7.669328630553843e-07   4.463099495294983e-06
3.016656413081807e+10  -7.205703605348671e-07  -4.425185636429804e-06
3.317292937518365e+10   6.768665218548227e-07   4.327185563233206e-06
3.647890553789348e+10  -6.356601082847431e-07  -4.183682112058815e-06
4.011435150005315e+10   5.967991030550851e-07   4.009026274927233e-06
4.411210184467462e+10  -5.601401552062655e-07  -3.816065958497831e-06
4.850826341172090e+10   5.255480561062212e-07   3.617050761056201e-06
5.334254140748837e+10  -4.928952460659735e-07  -3.425971229697643e-06
5.865859801367554e+10   4.620613501444217e-07   3.260772021627054e-06
6.450444673502067e+10  -4.329327405101518e-07  -3.143311389863823e-06
7.093288604717545e+10   4.054021239180187e-07   3.095486258178091e-06
7.800197626142746e+10  -3.793681579064327e-07  -3.132275257276740e-06
8.577556391321468e+10   3.547350993344619e-07   3.255188314712704e-06
9.432385841060141e+10  -3.314124829852402e-07  -3.449944207123177e-06
1.037240661508788e+11   3.093148271853663e-07   3.689380419331001e-06
1.140610878324995e+11  -2.883613713159475e-07  -3.939307652702181e-06
1.254282852603241e+11   2.684758528630320e-07   4.164229695692462e-06
1.379283245697981e+11  -2.495863260342058e-07  -4.331479577412883e-06
1.516741034858860e+11   2.316250244413231e-07   4.414110342933081e-06
1.667897709915673e+11  -2.145282802422723e-07  -4.393467845736048e-06
1.834118486153316e+11   1.982365164330169e-07   4.261939450428174e-06
2.016904634648982e+11  -1.826943245023923e-07  -4.025227833561406e-06
2.217907041436628e+11   1.678506431892942e-07   3.702213535114111e-06
2.438941117962321e+11  -1.536590646985763e-07  -3.320616198107725e-06
2.682003197498430e+11   1.400782953273800e-07   2.909132334933439e-06
2.949288565605668e+11  -1.270727884794868e-07  -2.489740793035523e-06
3.243211287490431e+11   1.146135666342606e-07   2.074491786680098e-06
3.566426011333790e+11  -1.026792513877522e-07  -1.668385069961250e-06
3.921851944515266e+11   9.125729806412655e-08   1.275834595099470e-06
4.312699219279733e+11  -8.034537960134519e-08  -9.059219147765586e-07
4.742497885976400e+11   6.995280306790059e-08   5.729879334963921e-07
5.215129795730765e+11  -6.010176816322779e-08  -2.927551120734085e-07
5.734863660507314e+11   5.082816448601466e-08   7.694258119528258e-08
6.306393607217781e+11  -4.218145138533012e-08   7.047419904575634e-08
6.934881574087671e+11   3.422301806844069e-08  -1.538374630535126e-07
7.626003932196346e+11  -2.702234929053260e-08   1.836543837730242e-07
8.386002753266213e+11   2.065039505532909e-08  -1.734417502848936e-07
9.221742186741061e+11  -1.516986572337718e-08   1.373082222203108e-07
1.014077045533975e+12   1.062287966342394e-08  -8.884437236765175e-08
1.115138802901554e+12  -7.017537133414707e-09   4.052785480829440e-08
1.226272259305415e+12   4.316406487987238e-09  -2.506316590284845e-09
1.348481148740691e+12  -2.431042249536996e-09  -1.938722282380230e-08
1.482869236183318e+12   1.226580375862224e-09   2.515252321893277e-08
1.630650286563071e+12  -5.382153970216142e-10  -2.002434723520940e-08
1.793159027232996e+12   1.968534210247343e-10   1.132162520918844e-08
1.971863202946070e+12  -5.617276256001430e-11  -4.487826026291201e-09
2.168376832216971e+12   1.110014404476413e-11   1.131156449938913e-09
2.384474784797678e+12  -1.138077570686847e-12  -1.373736852774400e-10
