# 401 point Hankel filter, J0 and J1
# ==================================
#
# Designed and tested for controlled-source electromagnetic data.
#
#
# > Key, K., 2009;
# > 1D inversion of multicomponent, multifrequency marine CSEM data:
# > Methodology and synthetic studies for resolving thin resistive layers;
# > Geophysics, 74(2), F9-F20;
# > DOI: 10.1190/1.3058434
#
#
# Copyright 2009 Kerry Key
#
# This work is licensed under a CC BY 4.0 license.
# <http://creativecommons.org/licenses/by/4.0/>.
#
# This file is part of libdlf.
#
#
# base                    j0                      j1
2.186932768947246e+00   2.332973372901844e-02   9.420119432022898e-02
2.363160693705795e+00   4.075631045367046e-04   9.704525747507635e-02
2.553589458062927e+00  -1.097998927420109e-02   9.525207334318243e-02
2.759363397376282e+00  -3.996770310336364e-02   9.091107970583592e-02
2.981719060101298e+00  -5.439690105073641e-02   7.941214687854993e-02
3.221992638528500e+00  -8.586172077870871e-02   6.360896948482617e-02
3.481627998306172e+00  -9.710630904000793e-02   3.851999787085855e-02
3.762185354999911e+00  -1.221886100159675e-01   8.930119389229475e-03
4.065350649828702e+00  -1.181757180654116e-01  -2.931232114631221e-02
4.392945680918757e+00  -1.226608581391981e-01  -6.745472857764939e-02
4.746939050956379e+00  -8.819223320765970e-02  -1.071387129122266e-01
5.129457997027160e+00  -5.976246996708556e-02  -1.337787672525563e-01
5.542801173730021e+00   1.003867346106077e-02  -1.467487065654186e-01
5.989452466383113e+00   6.143837055743897e-02  -1.280178925639679e-01
6.472095917328692e+00   1.358126160861001e-01  -8.266114319901335e-02
6.993631855032968e+00   1.546019688831242e-01  -1.829018947010989e-03
7.557194322904825e+00   1.597454471983037e-01   8.538653035086596e-02
8.166169912567650e+00   7.378168765574926e-02   1.634948424549636e-01
8.824218114758272e+00  -2.155543820940989e-02   1.768283682900049e-01
9.535293310146759e+00  -1.576840287359735e-01   1.165478617534897e-01
1.030366853222556e+01  -1.867618104598368e-01  -2.909864536607605e-02
1.113396114506531e+01  -1.378646829885588e-01  -1.650763395456089e-01
1.203116059024153e+01   6.349123295842654e-02  -2.108189429067250e-01
1.300065836967064e+01   1.950187860384398e-01  -6.548403763878953e-02
1.404828044452976e+01   1.936424769502024e-01   1.474231756411919e-01
1.518032224495389e+01  -7.533434525407418e-02   2.387075880611132e-01
1.640358650089262e+01  -2.318813953601980e-01   8.364392500807047e-03
1.772542412146164e+01  -1.072893080046963e-01  -2.375301184090862e-01
1.915377836844383e+01   2.602429230035626e-01  -1.324045834042435e-01
2.069723258938951e+01   1.145512544892857e-01   2.623684401711879e-01
2.236506179715657e+01  -2.400299276793784e-01   9.558257428232823e-02
2.416728840584508e+01  -8.781414190173367e-02  -2.795911533969242e-01
2.611474245805797e+01   3.482215332524013e-01   4.155824322494574e-02
