# 2001 point Hankel filter, J0 and J1
# ===================================
#
# Designed and tested for ground-penetrating radar (GPR).
#
# See the notebook `Filter-wer2001.ipynb` in the repo
# https://github.com/emsig/article-fdesign
#
#
# > Werthmüller, D., K. Key, and E. Slob, 2019;
# > A tool for designing digital filters for the Hankel and Fourier
# > transforms in potential, diffusive, and wavefield modeling;
# > Geophysics, 84(2), F47-F56;
# > DOI: 10.1190/geo2018-0069.1
#
#
# Copyright 2018 Dieter Werthmüller
#
# This work is licensed under a CC BY 4.0 license.
# <http://creativecommons.org/licenses/by/4.0/>.
#
# This file is part of libdlf.
#
#
# base                       j0                         j1
4.192452768000951187e-03   3.323699881596380072e-05   6.800761747232106571e-08
4.225898259933718280e-03   3.335499859820161944e-05   6.925312993814331457e-08
4.259610564873696908e-03   3.396453456162080076e-05   7.009295732393515825e-08
4.293591811334379268e-03   3.373328547636884607e-05   7.167471288513926459e-08
4.327844144809574883e-03   3.461975184488550470e-05   7.231641114045432088e-08
4.362369727908873424e-03   3.423061442675391029e-05   7.407839905354297899e-08
4.397170740494183924e-03   3.515447639886354374e-05   7.472476344720923221e-08
4.432249379817369481e-03   3.487150047008080863e-05   7.644163434369047368e-08
4.467607860658973952e-03   3.557135700468270172e-05   7.732266511622280618e-08
4.503248415468058020e-03   3.562653050258891412e-05   7.878836504887017903e-08
4.539173294503152413e-03   3.592458925213873837e-05   8.006889625997682524e-08
4.575384765974331754e-03   3.642249780559700091e-05   8.118329966930012231e-08
4.611885116186426395e-03   3.629971741553867748e-05   8.289129889955442284e-08
4.648676649683369626e-03   3.717069067034329649e-05   8.370903794969675562e-08
4.685761689393706277e-03   3.678003183466205310e-05   8.571548036344934829e-08
4.723142576777253181e-03   3.780245780560755249e-05   8.643434071030816532e-08
4.760821671972935779e-03   3.741275032919302444e-05   8.849638873544140398e-08
4.798801353947799130e-03   3.829783088788173443e-05   8.938601251862443753e-08
4.837084020647211546e-03   3.818868701751517792e-05   9.123995084185733013e-08
4.875672089146266056e-03   3.869533510759534038e-05   9.253621498768379812e-08
4.914567995802385757e-03   3.904411112620015492e-05   9.400520211713624441e-08
4.953774196409148692e-03   3.907838794757228818e-05   9.581146610412031382e-08
4.993293166351354777e-03   3.988480474686584531e-05   9.688473324401179024e-08
5.033127400761293162e-03   3.954304564007816021e-05   9.912107019308110122e-08
5.073279414676291552e-03   4.062331516683089324e-05   9.997005977299861826e-08
5.113751743197510191e-03   4.015955973764467505e-05   1.023945707673718411e-07
5.154546941649998729e-03   4.121471880615370695e-05   1.033151660093244454e-07
5.195667585744035040e-03   4.094310504505252853e-05   1.056134081958501426e-07
5.237116271737746014e-03   4.167632241327135222e-05   1.069131087630169740e-07
5.278895616601036317e-03   4.184583723732852802e-05   1.088233639393050382e-07
5.321008258180807797e-03   4.208278247580092443e-05   1.106961841642758923e-07
5.363456855367516353e-03   4.277422218600103693e-05   1.121213920697918698e-07
5.406244088263039392e-03   4.253783089670624571e-05   1.145611618346128280e-07
5.449372658349896370e-03   4.362547444195957237e-05   1.156205570349122045e-07
5.492845288661813742e-03   4.313330359538024202e-05   1.184108700731575530e-07
5.536664723955648203e-03   4.432897034412324865e-05   1.194060540879442691e-07
5.580833730884684693e-03   4.391163423609100770e-05   1.221961017934354157e-07
5.625355098173317851e-03   4.487599773465524342e-05   1.234998210934366808e-07
5.670231636793122976e-03   4.484709609848471255e-05   1.259406124049769056e-07
5.715466180140335584e-03   4.532539571787124898e-05   1.278488803226872171e-07
5.761061584214746505e-03   4.585401103278980599e-05   1.297377982323224781e-07
5.807020727800017712e-03   4.578202613465229319e-05   1.323437906420147266e-07
5.853346512645449251e-03   4.681951595193256584e-05   1.337185444928095074e-07
5.900041863649180783e-03   4.635592422384211060e-05   1.368616205038000525e-07
5.947109729042869379e-03   4.764843915203703645e-05   1.380015627899871509e-07
5.994553080577827951e-03   4.711802519850696224e-05   1.413173843433386749e-07
6.042374913712660750e-03   4.830249581249082856e-05   1.426454942577315685e-07
6.090578247802382050e-03   4.807024766608705300e-05   1.457033328646935886e-07
6.139166126289057925e-03   4.881772702986087841e-05   1.476226084720195441e-07
6.188141616893957225e-03   4.914250334508707814e-05   1.500991209379359787e-07
6.237507811811242135e-03   4.929241967956251371e-05   1.528263601246846829e-07
6.287267827903200018e-03   5.021874893676334063e-05   1.546467398664575050e-07
6.337424806897032185e-03   4.984945867933914936e-05   1.581119460150199283e-07
6.387981915583233403e-03   5.118251276210711949e-05   1.594981966591018924e-07
6.438942346015504893e-03   5.058751710499682474e-05   1.633553631233329363e-07
6.490309315712315327e-03   5.196410193463479768e-05   1.647556649401363423e-07
6.542086067860036942e-03   5.154044178545524868e-05   1.685078885835675113e-07
6.594275871517720107e-03   5.257041519321881508e-05   1.704282372080726727e-07
6.646882021823486385e-03   5.266150956691196383e-05   1.736232568793831418e-07
6.699907840202579991e-03   5.308472581728587372e-05   1.764241793602946288e-07
6.753356674577075044e-03   5.383974793426717044e-05   1.788445440093902052e-07
6.807231899577251624e-03   5.363557017978145202e-05   1.825842344300659615e-07
6.861536916754664046e-03   5.494279651616166540e-05   1.843534913718675982e-07
6.916275154796907437e-03   5.434634120727629806e-05   1.887449954793433783e-07
6.971450069744094744e-03   5.586984424212321465e-05   1.903006367523038076e-07
7.027065145207064996e-03   5.528532916529799521e-05   1.948082607940242721e-07
7.083123892587328031e-03   5.659353089130991565e-05   1.967437311888487302e-07
7.139629851298766490e-03   5.643639628511527075e-05   2.007882256313516839e-07
7.196586588991105496e-03   5.717348554398449755e-05   2.036203326431065685e-07
7.253997701775168234e-03   5.770281333742351100e-05   2.068156259336557841e-07
7.311866814449921766e-03   5.773512172102437511e-05   2.107681228912717221e-07
7.370197580731339959e-03   5.894381829034475994e-05   2.130942857650624095e-07
