# 201 point Hankel filter, J0 and J1
# ==================================
#
# Designed and tested for controlled-source electromagnetic data.
#
#
# > Key, K., 2009;
# > 1D inversion of multicomponent, multifrequency marine CSEM data:
# > Methodology and synthetic studies for resolving thin resistive layers;
# > Geophysics, 74(2), F9-F20;
# > DOI: 10.1190/1.3058434
#
#
# Copyright 2009 Kerry Key
#
# This work is licensed under a CC BY 4.0 license.
# <http://creativecommons.org/licenses/by/4.0/>.
#
# This file is part of libdlf.
#
#
# base                    j0                      j1
2.078018731859920e+01   1.265041517428334e-01   2.751720328057493e-01
2.237624712415386e+01  -2.716895564501260e-01   7.282078436121274e-02
2.409489518475410e+01  -5.741673301698751e-02  -2.453904197631155e-01
2.594554711266131e+01   2.828355798553848e-01  -2.981552944151773e-02
2.793834170323650e+01  -1.151529184187685e-01   3.295321158355015e-01
3.008419648032392e+01  -1.895238214387882e-01  -3.395688755289581e-01
3.239486750789821e+01   3.498981818372285e-01   1.437347757121746e-01
3.488301379565316e+01  -3.283594487966644e-01   5.569137331864311e-02
3.756226665137786e+01   2.228689935519562e-01  -1.618975349034848e-01
4.044730436006738e+01  -1.191882703384384e-01   1.840881618330268e-01
4.355393259889750e+01   4.914136861200422e-02  -1.638475650685530e-01
4.689917102861648e+01  -1.085046330669215e-02   1.323098979187242e-01
5.050134653574537e+01  -6.989673166059397e-03  -1.035844311836129e-01
5.438019363641357e+01   1.396225098602933e-02   8.132823321716304e-02
5.855696259189233e+01  -1.583247654053119e-02  -6.502108525281801e-02
6.305453582813728e+01   1.553798887482501e-02   5.316632459343718e-02
6.789755329714343e+01  -1.443534141636538e-02  -4.441483689628730e-02
7.311254746690634e+01   1.310934487425667e-02   3.779017256454915e-02
7.872808867953015e+01  -1.179562561923210e-02  -3.263631595413427e-02
8.477494167382795e+01   1.057909167982074e-02   2.852104339616387e-02
9.128623412992303e+01  -9.482129155265809e-03  -2.515785440611284e-02
9.829763815922249e+01   8.502636346417821e-03   2.235339482483744e-02
1.058475657340557e+02  -7.630076138978968e-03  -1.997416046894760e-02
1.139773791276396e+02   6.852043148244981e-03   1.792574037444691e-02
1.227316175172651e+02  -6.156761038065365e-03  -1.613980618851269e-02
1.321582409921502e+02   5.533849408416496e-03   1.456582802493779e-02
1.423088933027569e+02  -4.974383010461074e-03  -1.316569266298338e-02
1.532391847910440e+02   4.470699747473056e-03   1.191013283575226e-02
1.650089970516890e+02  -4.016161870832697e-03  -1.077631048875747e-02
1.776828109933644e+02   3.604955260613827e-03   9.746151537603939e-03
1.913300600973533e+02  -3.231951863754572e-03  -8.805179856684300e-03
2.060255108088307e+02   2.892630190613161e-03   7.941688885035929e-03
2.218496721447841e+02  -2.583034645430386e-03  -7.146145811536250e-03
2.388892367626087e+02   2.299750969077188e-03   6.410759357461669e-03
2.572375559057747e+02  -2.039879838855092e-03  -5.729165010828318e-03
2.769951508285525e+02   1.801000017171617e-03   5.096195694120956e-03
2.982702635016372e+02  -1.581121784044337e-03  -4.507714364593528e-03
3.211794496157137e+02   1.378637896797070e-03   3.960490050623528e-03
3.458482171317310e+02  -1.192281463551114e-03  -3.452101711144719e-03
3.724117138761822e+02   1.021096380613436e-03   2.980856037463172e-03
4.010154679483840e+02  -8.644169540225837e-04  -2.545706551739226e-03
4.318161849960710e+02   7.218438967094129e-04   2.146162475389078e-03
4.649826067271839e+02  -5.932006323351060e-04  -1.782177147988815e-03
5.006964353612040e+02   4.784596555937276e-04   1.454007747414243e-03
5.391533290846429e+02  -3.776406369869407e-04  -1.162041366288416e-03
5.805639739642864e+02   2.906937486164167e-04   9.065878213110874e-04
6.251552381906738e+02  -2.173880970439557e-04  -6.876473801626548e-04
6.731714149753277e+02   1.572247021446439e-04   5.046718335603190e-04
7.248755609109528e+02  -1.093880480994978e-04  -3.563489117729183e-04
7.805509371268035e+02   7.274278828090175e-05   2.404501739881472e-04
8.405025611345947e+02  -4.587508579334320e-05  -1.537865721775565e-04
9.050588778667341e+02   2.717284254234203e-05   9.230834105005988e-05
9.745735590616712e+02  -1.493569664311702e-05  -5.136252914208434e-05
1.049427440854279e+03   7.502072444202401e-06   2.608318212185880e-05
1.130030610186370e+03  -3.374980009202976e-06  -1.184499677743133e-05
1.216824651467729e+03   1.323028566570774e-06   4.678587718668116e-06
1.310285065796017e+03  -4.342813347631881e-07  -1.544064223784288e-06
1.410923875989213e+03   1.120529389225740e-07   3.995921803021977e-07
1.519292431702289e+03  -2.023679217396607e-08  -7.219416019819105e-08
1.635984429995926e+03   1.923133952677995e-09   6.844864105885603e-09
